case_id,gender,age,height_cm,weight_kg,bodyfat_percent,activity_level,goal_type,goal_delta_kg,goal_time_weeks,plan_id
535ed702-db45-47ef-bece-522e6ce1b7f6,male,44,189,91.1,27.3,2,gain,8,12,0be4df47-7566-4988-a545-728449c7fc98
9ec77c2e-3d59-4c75-bf8a-c106232ceff7,male,32,171,94.2,19.8,2,gain,5,10,4221d201-00ea-40a4-ba16-15ba1ec6fd19
2fff184b-cddd-4b3b-a01b-144010ffbe6d,female,28,174,55.9,15.7,3,gain,7,5,8fc386c6-a686-4216-b39d-6070d253e970
31c3d822-0cf6-4bbd-8de5-ee031b8f0d6e,male,50,154,96.2,0.0,2,gain,8,9,1875c478-c593-4c3d-88b5-67bea9d874b1
d5a5aea3-9e28-424e-9ec1-1c1d5752016f,female,34,192,62.5,13.1,1,maintain,0,10,30aa52fd-d220-4770-96a1-2c0547a15c7f
f257a832-2d52-45fe-b354-2f541b054a4d,male,35,165,102.7,24.5,4,gain,4,5,1b8a06a5-50b5-41de-b8cd-90d6401d590e
51a9fba9-a510-4847-b8dc-a52b24e96701,female,27,183,75.6,0.0,5,maintain,0,14,7753f261-fe2c-4230-89fb-dac95c959927
8e90941d-02e8-4dc2-a60b-d121277c90fe,male,29,177,87.8,0.0,3,gain,5,7,ed747d15-9996-487b-beb1-bb3f998438a8
770c7cf6-4dcb-4454-97c3-02c4ac32c184,female,52,150,59.1,19.4,3,maintain,0,14,9482e57c-9cf9-46b2-959d-f324e65231e0
c1366aa4-f67d-46ad-959a-ceed1f8e6b5b,female,60,160,96.1,0.0,1,gain,7,6,a7b10d6d-83d8-4245-ae91-9cc6658975b7
6ac91a2f-3c59-4a1b-afcf-c5199a314176,male,18,167,91.5,24.1,3,maintain,0,8,38686ab1-b9b8-43bf-ab16-610c4060846f
023eb8d3-c562-4297-b092-679073547276,male,51,171,51.0,0.0,2,maintain,0,11,ad8d41ff-085d-4407-b316-b482c65ed747
3a9d17cf-f82a-4e70-9794-ee124af7f405,male,59,196,55.6,0.0,5,lose,-4,6,33d5dec7-8108-4ca0-bf4b-a6149a83a4bf
423a0835-17a4-4336-89fb-d76e66bc3d82,female,47,184,88.4,0.0,5,gain,4,8,0fc90c20-78bd-45bf-a945-57a283597a44
047f0497-e543-496d-8848-53f6dc6de2ca,female,19,198,51.7,18.5,5,gain,7,15,9c623235-cc3c-45d2-8e30-ae810f3d5d2c
3ec3cee6-f2f8-41a9-82b6-38c3533ddad2,male,55,195,72.7,14.6,5,gain,5,5,c07af461-de44-4016-a90a-4eb55d273812
6866b8e3-9590-4820-8a35-53a2cf6bff67,female,20,165,89.8,0.0,1,lose,-7,10,a3b0d687-c7ce-423b-862e-a1c3677eafa9
9525e13c-58b8-4099-ad32-1cb750fdaa21,female,55,185,92.3,0.0,5,lose,-2,9,24ce4322-bc62-4502-9ac6-ae83ad35c9fc
72690b70-798d-4fd4-9112-bd00609272f3,female,49,195,62.7,0.0,4,maintain,0,10,f4dc32ae-cedd-404a-9bb1-be993a7bc406
1922fa9a-b6dc-4766-ab2f-1bfed75a62ce,female,51,199,84.4,28.7,1,lose,-2,6,586043fe-54cc-4075-bea6-9d05f4cf03f4
fcde0cb4-dd01-4f89-9458-cbc377e0949b,female,48,198,55.1,17.1,1,lose,-8,11,d847a31b-ec1c-4952-8843-d87082b49ad3
c8543b7b-cdca-4617-afba-f97fbddab391,female,21,154,69.0,0.0,4,gain,8,5,0c77b6da-0b27-444d-8b8d-7184e30ff982
9684a9cc-88ed-4cb7-a850-c72b5ced31dc,male,42,166,92.0,28.5,2,maintain,0,14,15d0e840-8b50-4023-bbc2-a3ccf6bdc9e2
891b08dd-f9ac-46dd-a787-0cef543c9d58,female,47,154,76.4,0.0,3,lose,-3,11,5da277fc-24b3-4746-81b4-882f91ea7bb2
a8918240-046e-4c39-bf56-898093ce2e28,female,48,169,106.2,20.8,1,lose,-4,16,1f6f91eb-30bc-4ac1-9096-a1e72d745198
e4c5d88b-2884-453f-8f29-e497340f129f,female,59,195,94.1,13.8,3,gain,7,15,e8cc1b37-4150-46e7-b0e2-64f12897fe0b
0c37970d-c6ce-4626-a56c-4b9a734cb1ab,male,20,151,60.5,15.2,5,maintain,0,5,b272c4cd-ada1-4bbe-be1f-87635cb77b7d
c1ced66e-da13-461a-803a-f61cd11b8116,male,28,191,105.1,16.8,5,gain,6,13,204b6ec3-9c49-4f72-b4f2-872a5df1556a
abd66e22-1243-4a69-a816-e60c9d303bad,male,26,186,59.3,19.4,1,maintain,0,15,61df089a-8c33-4887-9340-2740b059629f
5005620e-95e4-4f5c-b8e1-458c44bf5c4a,female,21,186,61.8,13.4,5,maintain,0,15,709a6853-c9cc-4b9d-869e-a75e9048af48
24b4f5af-c3e3-45b4-9d0f-c7dd187590fb,female,22,151,102.4,22.7,1,lose,-7,4,ebabf4cf-fbbd-485e-b83d-fc40a5335e78
e93be560-d6b6-4b07-a7bc-736c3f38caa8,female,31,176,101.6,24.9,4,lose,-7,16,f3e0f8c1-5a5a-4d40-89a7-2790aee87011
e06c3b2b-614c-42be-a5c4-86b955305b24,female,26,200,87.5,10.1,2,lose,-8,7,bda4e937-7fe8-40cc-aca8-02369b6137be
0b3f47dc-6a02-4098-b9df-56168beb0277,female,37,179,62.2,24.4,1,lose,-3,7,8bb3e887-a0e1-4d0c-8ef7-d32e36fc1b7c
91b18b16-015a-43fa-bd29-857a01ddb946,female,34,180,106.2,11.9,5,maintain,0,15,36419147-de0b-4b38-ac79-3caa20e26efd
e174a27c-c886-46e7-bde1-a9fed3eb3b2e,female,30,154,64.4,21.0,4,lose,-8,10,5177449b-dd09-4b85-a628-b05c9cbc8fdf
56ef5ba9-884a-4e60-b588-24f95960044a,female,41,184,51.2,12.4,5,lose,-3,16,21b95e9e-ea90-41cf-94d0-1eb7da54c56b
26eaffe6-f25c-4d26-8943-52ea350bc161,female,22,168,81.2,25.6,5,gain,5,15,81d4fc29-9676-4002-a302-24ecfeb45151
27d445e7-feb2-4dd7-b45a-82b9393bc7cb,male,25,176,66.2,12.2,2,maintain,0,16,4a34430b-d36b-485a-8b21-316b23d5e3f8
28dee1fb-2da3-4384-9f72-00fdb0b33abf,male,23,185,77.1,0.0,1,maintain,0,11,4bd69112-5267-48d7-a0bb-7d2f35ccd513
dfc036e5-a77b-47e4-af80-5efc783ee8a6,female,26,168,106.3,0.0,1,gain,6,16,bb01fcd0-4008-4b61-800e-89bfc24e7edf
2b143a64-7a3f-4402-bfa1-cbe109f88171,male,40,175,70.6,25.2,5,gain,2,16,aa25a60c-01b9-4c0d-85e2-22d82fa29bcd
ae727f87-c23f-4f79-9e43-4a7edf11abc8,female,53,182,96.2,22.9,4,gain,8,15,42976173-926e-4ce8-b3c3-55b322075bef
e2d7bb9e-8a2a-4770-86a9-8a43ab21671e,female,21,199,73.2,27.2,2,lose,-2,8,ea30686e-6c30-4745-88e6-d6eaf68e1f78
430835b0-1929-4e3c-b1a8-f339ab11490e,male,27,189,58.8,18.7,4,maintain,0,5,413baf0c-bb21-47d4-82c9-3b7551b76f35
5e467ff4-4272-4725-9f82-0ec5b855ce92,male,19,188,68.3,14.5,4,lose,-8,16,07ff8a4f-decb-4e4e-82c2-dc09457acd65
7f5bfd73-0f17-4515-8994-82f994b6e25a,male,56,179,105.7,16.8,2,gain,2,15,863dbad5-b046-4005-a709-622e056dac88
ccc7c886-9d43-4968-938a-ad9b4023ceac,female,41,187,74.0,13.8,2,lose,-4,13,df2376df-1d2d-4e12-9b27-95876f1f61d5
b9563073-67e6-4912-8f49-5a272faa4719,female,51,151,85.0,13.3,2,maintain,0,15,8fa0ea18-53d9-439b-94f8-058654eee46b
aaaa1cb8-5956-41d8-9d4f-5f6561114286,female,54,197,88.6,14.0,4,lose,-3,16,eebd7a0d-ad0b-494b-bba1-21d32731b396
bcb5890e-6a3d-4afa-9d95-498bb8c8d81d,male,32,197,82.2,11.0,2,gain,4,12,2bef1b2f-5405-4424-893d-1f86a730aa34
2b74a87a-6154-40c0-9e38-f55e1c86e975,female,55,162,53.1,13.3,5,maintain,0,4,da3e86da-3510-41d0-9702-dd16dd3562bf
8b09c7ac-ba45-4cea-bbe2-49330c58eb6b,male,39,150,78.0,21.2,2,lose,-2,8,2b2e0bfb-6eb5-40f2-8c69-d53f5066c8d3
2136d87e-4f16-49a3-bde4-c7afe9c8ae76,male,27,166,59.2,27.9,1,maintain,0,13,6aa3e101-4769-4adc-bc07-657a01851840
28ecd23e-b802-464d-a37c-d4621db9266e,male,20,191,76.9,25.5,1,maintain,0,4,6cf00dbf-249d-4782-9f86-c77e9e9b1118
8d0075c6-b8e1-4deb-b0be-5fcb4a4efe8a,female,31,168,50.8,26.6,4,gain,3,8,be8b57f1-d3f0-4d3c-9aa1-1a7df88a0f32
598a182e-90e3-4872-8ae1-549d098229f1,female,18,189,76.1,11.8,4,gain,6,12,30605ca6-697b-42ef-8826-a8f1e030f6b5
684533fd-7c41-4248-9e6e-7b34019c9fa0,male,55,162,52.7,20.9,5,maintain,0,15,1673712b-0155-4e89-a020-4bec1df4ab91
6eb65933-8f1d-474e-bab1-3ee69d3c948d,male,60,168,82.2,15.5,4,maintain,0,16,1fb9d8b2-3245-4019-b238-caa1dde38fe4
90d05c33-189d-41c5-8318-aa0c09d2bd48,male,48,173,56.6,16.5,1,lose,-5,7,3a481da5-0670-4534-8e2d-8f4079dd2dd7
fa614ebc-8a9f-4538-a290-8e7bc2d452c3,female,48,169,98.5,23.3,2,lose,-3,9,24f91e04-f446-4747-bf49-276c0631114f
4ec60c28-89a3-45d0-b216-e1b6b05c7a16,male,47,156,108.4,22.4,1,maintain,0,11,e063c005-558a-4e3d-b5d3-e7cde1461c4a
df400b02-a6ba-4eaa-bd09-8b216298c751,female,36,166,91.1,23.0,3,maintain,0,11,b582663a-0c4c-4e04-b7e6-3ad3a37a4472
0e9edb5a-1244-4abf-af80-0e2c49249195,male,53,155,96.1,27.6,5,lose,-5,8,7457c083-4b4b-4f94-96ec-8e5051d05fa1
3b543e2d-63e4-4f08-87ab-17a75123f7d6,female,58,182,60.7,18.7,2,lose,-7,14,cf69aee3-42b9-47bd-9006-5662bc5c45d0
1f352caf-ab04-4b2f-8022-2f5bb7850312,male,35,161,91.2,17.5,1,lose,-2,10,39befe34-602a-41bf-a955-b2cb73987fd3
4f567c60-a9fe-40d8-b3d7-b664cc144bdc,female,36,157,81.0,27.1,3,maintain,0,10,952a39f8-4d82-421b-be8a-17acc4c1349e
652e2cce-ee82-4bdb-8bb8-bbc5a47ad82f,male,52,179,68.9,18.1,4,lose,-3,8,6d71d21c-3700-4b56-ba8b-7e8489f6e8f6
6aa76ed7-a8f6-41c9-b008-f0d5fbf543c3,female,57,175,84.6,17.5,5,lose,-4,4,22b48cfe-3923-481c-845f-1c291c7316e5
3dc34033-61f5-4073-b134-90315f26c39d,female,19,182,82.7,19.8,4,lose,-8,4,9354efbf-74be-4195-adc7-9848f64955d3
9847aa53-1f5b-465a-8a8f-2bafc795cd30,male,47,199,87.3,18.6,1,maintain,0,16,d3c5942b-a511-46a7-b3b3-5d5217ca16a2
5dfb5670-18a1-42c8-8e89-f131a980ba43,female,38,165,96.1,22.3,1,gain,4,9,6b847f78-d4f2-4aa6-86f9-0ed9f2bdb2ef
59dc4500-2ecc-4f44-aa97-1bf27a77bef2,male,37,166,66.1,13.6,1,gain,4,14,31372776-9f74-4635-a3f9-34021b0005cd
336b8939-83b3-475f-a5de-f27ef54dc777,male,59,155,98.0,26.6,5,gain,7,12,06b6ad6e-3135-40dc-9be6-85fd7bd96117
9516eade-9be2-4386-9706-cb173cdce922,female,47,175,63.4,26.3,5,gain,7,13,b3ef4377-17b5-4356-96cd-d265141140f2
7f7c304e-9f14-40fa-9c7a-aaf5e0589a5e,female,23,160,81.2,20.1,4,maintain,0,13,ce56dfd3-0d42-441e-8eeb-173e045ca6b2
53e5f2c8-526f-4156-8d68-eb798a598b0c,female,54,162,67.8,12.3,5,lose,-2,15,a4377193-ce2b-4cab-bda7-93fa8170ac6f
4013f845-4136-4d66-9e86-63b59a8c9143,male,44,163,96.9,23.6,5,gain,3,11,098dd019-5a7a-495d-bfac-ba518a8d114c
4e14c987-093d-4062-93b5-78df1422cab3,male,37,186,60.3,25.0,4,lose,-4,16,5a717b54-8a7e-462d-ac58-0eb5c7efa77b
ae384f53-ccda-454c-afb3-455a64d9644e,female,54,165,52.6,22.9,2,gain,6,7,76b70d51-4a3c-4cab-a090-bdb9bc1b68a4
47be0848-fa6c-4567-abb1-52d5ec890956,female,23,173,109.3,23.6,1,lose,-7,16,85ffda97-2e27-4a59-b4ae-cdd332553f08
883e1c3c-9f64-4cdd-bec0-76b12bee8cca,male,44,181,65.0,13.3,3,lose,-5,7,938817f4-cd26-4507-b8ec-450724b77960
07566a5e-588b-4054-a2e1-3192722142f3,female,40,178,92.6,0.0,5,gain,6,4,ec479b43-a1d9-4249-b498-9e3890032a56
5fdce570-eab2-4136-8098-3fb42b2d021d,male,50,177,79.6,13.2,4,maintain,0,13,56825b4e-de34-41a8-b9df-7a1d38d6b658
2c47fd42-cad8-4001-96f9-ab389aa280e9,male,60,200,91.7,10.2,5,lose,-6,12,4cc51f20-e972-42b4-85ca-f01835cb9845
b77d014e-4b9b-4f87-a0ec-c4d540ab0d50,female,52,177,74.4,23.5,4,maintain,0,12,38bf7429-4f2e-46f3-b50a-60b33abd0eb7
3dce1e16-a2b2-4e9e-b22d-93e15b5f0a7f,female,33,196,70.6,17.1,5,lose,-7,14,dd48a91b-2922-44c5-bf4e-f29c890ea843
424128f0-3037-4387-8689-73a45611224b,male,55,178,98.4,17.9,2,maintain,0,5,161ee771-fdf8-49c8-b54e-621d2b4427f8
d30c913d-b6f7-4c7b-9499-1783f1d5dc65,female,20,153,59.9,21.4,1,maintain,0,11,78f95365-4e91-4e4b-8ad0-6831ac6937da
944cb899-fe9f-4c1d-b624-b2e9adadaa75,male,44,159,100.7,26.7,5,gain,8,15,12ac6238-90fc-4afe-ace4-49ed50e171ff
b3028421-f551-4c03-a399-7c94f5f81c21,female,34,188,87.6,20.9,2,maintain,0,10,fe9b3d03-fe4e-4eab-9d4a-83855ce61619
9770840e-358d-44ae-9027-e409471113e2,male,53,171,63.4,10.6,4,maintain,0,11,a1dead06-1bb5-4cf1-9816-b0b57a9601a5
cc1eb0e6-4be8-4ec1-9b46-16bed130c515,female,29,196,50.8,28.1,3,lose,-3,13,9c3bdf8a-015f-4026-8c02-7b0e49bc02ef
c9d43059-716f-4ab4-ba40-7f5104e9ff27,female,22,164,87.1,28.6,5,lose,-4,4,795df726-1cf5-484d-83c8-dd027f889d93
038cbd34-3d46-4f8c-b6cf-db5d6a550fa8,female,36,166,87.6,14.1,3,gain,6,9,34639f94-9754-4d5e-8b2c-7aae40d0554b
7e4736d5-0166-4067-a9c9-42743fe50878,male,35,193,82.9,23.9,5,maintain,0,10,dcd48227-339c-4460-adf3-3d458255ae4d
acb5909f-0831-4738-a348-de4f99105e64,female,42,164,89.8,27.2,2,maintain,0,10,d162eaab-41b6-407e-a4f9-c8b5fa857e98
33db8078-a029-4671-9bc7-2637b693a407,male,24,181,62.1,19.4,1,lose,-7,6,6fdb02eb-372a-4f45-8a36-751d07cb00a9
8ff45a7b-888b-4486-be87-0c354c94f30c,female,38,178,107.3,0.0,3,gain,3,5,dac4c53f-eba0-41f0-b01f-f00f65b152a1
361db7af-1723-4552-bcae-84ac3f49258a,male,32,177,95.8,14.6,3,maintain,0,13,5a16235a-6348-4c19-a636-c9d413f77570
720c2048-b215-472a-b86b-d48a1a23611f,male,53,165,84.7,22.6,2,gain,5,7,42116341-ea69-433a-b9c1-a183daf68abe
1ecc23bc-60a5-4208-95ce-7395be9f5082,male,21,185,93.7,23.1,1,lose,-7,13,2886e65f-5cf8-486c-acc9-058cdee0e894
a38c9be4-5886-4f58-9b81-8af098210720,male,52,193,107.1,29.1,4,lose,-5,5,d7e30d43-3e9a-43f2-98f8-3f4d3e7114bd
db316c8e-ece0-485f-8ba0-c63aa8fc3258,male,39,160,97.8,0.0,5,maintain,0,10,bce0b6cf-0d1d-497a-bdca-a5ab5ff678b5
30ede9ad-e0fe-47a7-a0e2-cfb7a5609a37,female,44,174,97.0,16.3,5,gain,4,9,d571fe6f-d726-4a02-8cd7-21eab83a1039
50971887-e477-4b9b-8988-9ffae560e169,male,52,175,79.2,24.4,3,maintain,0,16,e6abeeaa-0e0f-436f-b6d6-ba42caf8de25
2b8a6e16-512b-4424-8344-49667a224930,female,42,167,62.0,17.5,3,maintain,0,8,83771d42-11a9-4cfa-a00f-5fafe7a3e4c0
5dab39f4-7df6-46d4-993c-6cfd39b272c0,female,60,189,98.5,21.7,2,gain,7,8,e3128994-0d04-4e6c-af34-03e29bbe54ee
26c59258-c59b-4be3-b979-91990373a4ed,female,54,199,84.1,23.8,3,maintain,0,13,4440cbd3-7085-488c-9b25-d2359ca05fd7
12674773-c3f3-451a-836f-b1b859f65795,male,53,165,91.9,19.4,1,maintain,0,16,24d6c3e2-d79f-4186-b8a9-f0b7b81e9dc1
a7c4b698-d55b-40eb-ae7b-d7fa57d1e1db,male,40,190,73.4,20.1,2,maintain,0,13,6debb92b-799d-4bbb-abe1-7dc452f13176
8b35b65a-2b75-4ece-902d-d05ca020b345,male,21,158,68.1,25.5,4,lose,-6,16,c24a3a91-30a5-410c-95be-8fcdc028be78
68da4935-c95d-454e-b829-4b5c7a0d75f8,female,28,155,106.3,23.7,3,maintain,0,8,f2a23e8e-a37b-4827-89c1-3ac273fd3705
6f94d674-4b6f-4363-8ff5-d58467e07bad,male,18,182,87.9,17.8,2,gain,7,14,70b11381-8098-468d-a811-26ce1a4d97e7
20152c6b-6db8-4a46-8529-4e0ead418ce9,female,25,160,92.4,13.9,4,maintain,0,16,f97408eb-c28b-4e9a-80fb-621ef2edca26
0a7af70e-a3cb-4097-b75e-e8eb223d07fc,female,37,196,78.2,22.4,2,maintain,0,4,0213eda1-2c5a-48c7-9d3b-d1d361167d05
45b08db2-dc5e-46d4-b93d-146a6b8e3956,male,59,200,105.2,14.9,1,lose,-7,5,4eac455f-4f8a-4344-a02b-d686a832b5d7
0c5303ac-3f23-4c44-af15-65bd3e84ed10,male,40,194,85.3,0.0,1,lose,-7,15,38d3d114-3a15-4f91-a753-75332410346d
5cc10be2-823b-40da-b373-01032c07d18d,male,53,170,75.7,29.5,4,lose,-4,10,cca762b3-eac3-43c8-8253-83cf0d6bd2f8
b49325c4-29b7-47d7-b178-874e28f4e720,female,47,171,88.3,29.2,4,gain,7,15,b534cce9-9c3a-4a3f-8717-d5c4105b10a0
ce4c5512-6eaf-4fed-b1d7-ffaf50f2b831,female,37,152,58.9,17.4,2,gain,5,4,65ae0409-6408-49f6-8e78-0effdd0dcb08
33e11dfd-73ed-4f44-bd1b-1531828ef85c,male,38,191,62.3,23.7,5,maintain,0,11,785fe8e6-4439-4e36-98a0-937980aa93cd
3c6e042b-b386-4bd0-b063-25298d7e83d8,male,56,166,58.7,23.4,4,gain,5,5,716ced6b-58a0-447b-a00d-365cc1c218f4
9d5af9a0-a9f6-40fc-871c-d399c18a3e21,male,32,190,53.1,11.2,4,maintain,0,7,147add34-a013-4327-a689-4ce1ce33734a
fb592707-7c19-45be-b423-679cc5a066b4,male,47,196,102.5,21.9,2,lose,-7,4,64e0c240-0867-455b-92da-ffc3f41adde8
5a5d1e97-7529-4cd7-abe3-79a21dffc82f,female,38,159,54.7,26.8,2,lose,-7,15,35b0f25c-9b60-4097-9700-f167a5637c6e
d46d3055-07d7-46d3-ac2b-e96ac2d04544,male,35,153,92.3,13.5,2,maintain,0,4,1a7e0313-a6b7-468b-a847-153c11939e74
5febb673-275e-4c0f-b40a-d79b6886aa40,male,42,151,75.5,13.1,2,gain,6,7,ea748078-d4e3-43f8-ac25-67f019154068
a23dd901-3a74-4964-955d-43eba100d6b0,female,46,152,66.3,25.7,5,maintain,0,15,d42a4945-e1b5-4dca-809d-c05481e9f4be
d533bc5b-be6d-47ed-9c3a-0765c5cf8a64,female,58,172,80.6,29.2,3,gain,4,12,00114d3d-926a-4d5f-ba4b-ab9cc6841052
9de44ba4-6ff8-402a-b88f-2f38a1ddd9d5,male,58,156,103.4,28.9,5,lose,-8,13,fc3b863c-8eae-4392-913a-67e714b519fa
120c3a0e-d16c-45cd-835f-247e123eb80c,male,50,196,108.8,0.0,3,lose,-4,7,e9687715-2d10-4eaa-b5e7-aa63640f2cbf
82c4c47e-9d4a-4329-831a-b95d6de08822,male,18,199,62.0,11.0,3,gain,6,6,16dfacba-e6d9-4f32-b692-30e4bfdb3ad0
be9b4329-bf1b-482e-bac5-e2fa14b4484f,female,59,167,51.3,28.3,2,lose,-2,5,c496718b-7ddb-46f4-ab46-95513be14b25
40f4d3ff-75ec-4014-a135-b611cad0c8ab,female,36,171,101.2,28.8,2,lose,-4,7,a80cb140-3b6e-44e2-8d95-a1143248657f
97f4b9eb-0af0-4463-9d5a-4ce914f9f5cd,female,56,184,103.1,0.0,2,lose,-3,4,e558b560-ec69-4fda-8fbf-e7fd75142daa
c5aca4f5-0897-4369-a1bb-42bcb92f0041,male,29,156,59.3,21.4,3,lose,-6,4,096f9dce-e9a7-4bbe-a975-07902712adbd
de7a2545-8389-4c61-923f-fb0626460dd1,male,50,163,59.9,14.2,3,gain,8,7,917630f9-35ff-4c68-8329-c724b5ad1994
2293e173-68ec-4a2e-a438-50a88b5f031e,male,53,198,82.3,25.9,2,maintain,0,6,c5ffde8d-a5c2-4799-a0ea-24ac0e1492f4
297639d9-4cbe-4e30-aa0e-9e22280798f6,male,53,188,74.5,12.0,2,maintain,0,12,5f654e40-041d-436a-907a-af103eedbd00
3f7852f1-b5f1-41de-8cbc-1de7e8f3d9b1,male,50,178,75.3,11.1,5,lose,-3,8,d43b0877-3a38-4a50-ba9e-8a7eea8ef6c0
0dd6328a-7124-4313-b99f-122880ca4f2c,female,18,195,72.5,0.0,3,lose,-6,11,6677eef5-0246-4894-b007-95dca88f2ea7
0b3d769b-364d-4bc0-9bab-eb8da1847a40,male,49,167,77.2,18.7,5,gain,4,10,eeb21982-8a26-4df6-89cf-3b5b617fd2f7
161ce851-2784-428e-a6d9-0a8c0828f58e,male,44,192,109.1,12.8,5,lose,-4,16,641901e2-c3b9-4d0e-9481-bf2acc442e2d
2ea0afc4-778d-49ae-b622-80a453ef8de2,female,18,179,79.3,28.1,2,gain,4,5,51804045-8da7-4811-a7ab-20f6bca662ce
7a8050ab-6f2b-41da-845d-dcbe7fb1bb0e,female,23,192,51.6,26.7,3,gain,8,14,238ec9a9-53dc-4db6-81af-676361e1e673
19822c92-6328-48c4-b842-cf051b4bc5e9,female,23,185,57.6,17.2,1,maintain,0,5,b10ed36f-c72d-4349-9ff1-2f672fc99c32
885156c4-ac82-4173-ade6-3d1f4e8bd911,female,31,154,78.4,13.9,2,maintain,0,8,6a4d56ab-e8fe-440e-b25b-dc72dcf1f88a
b68b1a35-e8d8-46a7-ba94-a70772e6f42d,male,33,168,50.5,22.0,2,maintain,0,10,d9427f2f-35ed-4e34-b7a1-358e2d2777df
e7fc4946-1052-4b27-893b-4d9707059c1a,male,54,185,73.2,20.4,5,gain,6,13,4ba45c8c-e71d-4fd8-a2ff-e7fa5c200d7c
f443109f-21c6-4425-9785-90f6d01abb30,female,55,151,68.9,24.0,3,gain,3,4,0923f365-fd56-4103-8968-f5b91a3542b8
2dac34b2-96f4-4aa0-84c0-800f49e7bbaa,male,35,180,61.3,16.4,1,gain,6,15,bcf3723a-a081-4463-8d44-433410f9f26a
d0e0179b-fc64-4b7d-a207-0e06914601b7,male,42,170,62.7,24.2,1,gain,3,5,afd8968b-9a02-43e4-9bee-88b690133e75
406100d7-9e01-4c5e-984d-2d422c6dcf80,female,53,177,76.0,12.1,5,lose,-8,13,b2708695-afd1-4a68-82aa-5c066c362a4a
91cee36b-ea03-4280-b2f7-dd6fb0cff4c7,female,47,156,55.7,0.0,2,lose,-2,14,05058618-786e-46cc-a5fa-daa5f1048a14
5775c222-6f41-48b2-b391-4a648c5f4001,female,22,192,71.5,28.3,2,lose,-7,9,49a13ca4-a413-44dc-ad1a-f6c9aaeac780
8d56ecba-440b-497d-8224-76ef47e42219,male,49,173,89.8,19.6,1,gain,8,14,59c4f27e-908d-4f44-9ae6-8656e1b1e178
1b13b5d4-fc67-49b3-b164-607b7c4fe056,male,59,179,55.7,20.2,3,gain,8,15,9c9177e5-0a3c-43c5-84d1-e2318ef193e2
a077526f-d672-4d41-b827-983cea9594ba,female,51,155,66.5,23.0,1,maintain,0,6,839ee2a6-a3d4-44a8-8f4b-9fc935fc4c52
89584b0e-42c8-4a07-9822-cb1670364d0b,female,49,172,60.5,19.7,4,maintain,0,6,73dda36c-be34-4814-b601-ff6af8f341d6
05391895-5998-4942-8200-ff5e3bc8ce91,female,42,171,66.8,21.6,5,maintain,0,14,31946961-9663-4c51-9db5-83e3e55daec6
106b766e-b1cf-4529-b4ce-664c4bb81e81,female,30,198,50.8,12.8,3,lose,-7,14,8db6d281-29fe-4375-8502-8d287027c872
297dfeb8-d27f-41b0-985e-4fc2b6700a79,male,46,164,78.8,28.6,1,maintain,0,8,7caa70d0-8c5d-424f-adcb-8de144ffa185
d1032373-8d8d-45c8-982a-d87298acd7e4,male,51,191,91.3,18.1,3,lose,-6,7,0f0a47fd-bdf9-4ae5-83d4-9b12078685c0
ecdefb0b-14fb-4e75-b74f-17003fcb24a7,male,26,185,64.7,0.0,5,lose,-7,12,a6f9d4cb-ac3a-419c-a9e8-167ae73c1d0d
f4684ae7-8a31-4203-8563-06b7e83116a5,male,57,181,65.8,19.1,3,lose,-3,10,dc5b5192-9f53-4103-9600-bd055c66a869
99c2ef1f-5f77-4fd1-a0df-c3c8193d56b1,male,21,172,84.4,13.5,3,maintain,0,13,a30ce6a0-2133-40b4-87da-dfc8936acf3d
bd1213e7-f21f-48aa-8780-30e075f34c84,male,27,173,59.1,0.0,1,gain,8,6,bda47911-6ca1-4b92-8eb4-051481bc531d
ee26bbc1-d44e-4931-8705-1179a96a7715,male,45,187,58.6,10.7,1,gain,5,6,5e14c2ab-7e81-497a-8231-510fab34a89f
5c59507b-9e28-4e84-835d-672a0adc8dd5,female,54,183,55.2,12.8,1,maintain,0,11,341f30a0-9695-4ce9-93fb-306a62adb5a6
2187a030-aa6d-4a6e-82fe-3e14d5d3cc04,female,25,153,96.6,15.0,4,gain,3,11,db0b2364-9236-48d1-afbf-4f425bc0d6d8
573ca4fc-db57-43de-9f72-e30268f32de5,female,20,166,62.9,0.0,2,maintain,0,11,a3d7d2c6-80ca-4d34-b2c9-ab6c93ad0d35
342541d6-5ea5-4f35-ba8f-28087d963f7c,female,43,164,82.4,12.8,2,lose,-7,16,fcc95ee2-c773-4443-8f31-77f5febeee95
f17f6cca-b588-4a3a-94cb-4743b97d25b4,male,23,156,64.6,12.3,3,maintain,0,16,1f2256e1-c380-429e-bcf5-a54173003ebe
2bb64fc3-2754-46de-8eb8-dbf86cc0feee,female,40,152,55.8,18.5,4,lose,-8,6,85631ffc-b92a-49f2-8a5a-fd6f0c0e2c80
ec3a7aa2-6970-40c6-8582-40ca0365d2b5,male,45,191,107.1,17.3,4,lose,-5,9,de9f5df2-a114-4112-929b-6a0a49ab351d
177b3584-dc8f-458f-b5b0-ec3ad4513423,male,30,195,96.3,0.0,5,maintain,0,7,f1c01c0a-a4a2-4d05-998c-0e77778bc0b6
96cab5bd-acea-497c-ab57-7ec9ef94a328,female,50,170,80.3,17.4,3,lose,-6,6,4da40606-50b6-4b64-ae71-29a517a42715
