plan_id,calories_kcal,protein_g,carbs_g,fat_g,meals_per_day,snacks_per_day
04bb6ab7-08ed-41e2-b9e7-39fbde9fb56e,2766.66,138.1,379.4,77.4,4,1
6ea9d608-d139-4d62-8e46-35a2dc0e7134,3205.94,212.2,385.7,90.5,4,1
796ef7ca-3720-45be-aed2-e7dfdb28f84a,3205.73,188.6,373.2,106.5,4,1
8ab79d73-2715-4537-972f-44ae02674f5e,2276.34,151.2,246.7,76.1,4,1
452678b9-beae-4f77-9397-eac287c74029,2051.11,193.9,108.8,93.3,4,1
3c9d804b-0578-405a-8c22-803db51a785c,2282.99,130.8,298.7,62.8,4,1
78eb4d80-b3c3-4c8b-8d1f-f60bf6671be3,2443.42,220.8,195.9,86.3,4,1
d43741e3-8ffd-4cb1-856b-8553da2484c5,2010.7,117.5,259.7,55.8,4,1
b3766ff7-7373-4706-978c-afcc4c7c83b1,2132.31,170.6,189.5,76.9,4,1
5285edaf-0b72-4c87-9b9a-cca11cc73ac2,2607.23,120.2,395.7,60.4,4,1
bf42f0c5-5736-43d1-9adb-7f90288d77f6,3791.05,185.5,545.1,96.5,4,1
bb14d84c-16e5-4f4b-8857-bf10a90b47ee,2195.14,164.9,239.2,64.3,4,1
a5836727-d562-49bd-9779-0f6ae610254d,3094.06,128.0,483.2,72.1,4,1
727ae27c-cb86-4719-aadb-ad8e6023c47c,2310.68,98.8,353.3,55.8,4,1
190d68a4-21cd-4d7c-bd84-c4ef84de10f1,1959.66,107.9,269.8,49.9,4,1
47168e09-f4f1-46cc-9eba-b1c423888681,3167.29,160.5,451.2,80.0,4,1
8c6ee18a-452a-4212-b3e6-2e12683f33aa,4033.22,184.2,587.7,105.1,4,1
c9d54a29-93bf-4cfe-8a3c-169c20e313be,3061.26,136.6,458.8,75.5,4,1
52b7f493-530f-4701-8ab5-a794a8f9c8b7,3065.75,128.1,497.7,62.5,4,1
dde206fe-bc05-4153-ace2-4da9ebd894f2,1168.64,112.0,83.5,42.9,4,1
97ee9dc6-0da4-42a9-b39b-68f874eaebca,2162.09,109.4,324.6,47.4,4,1
ac477127-ff22-4d4a-9d77-a07e0c361aef,1471.44,138.6,86.8,63.3,4,1
a25b5617-5f9f-4b2a-946e-9c2a4caffd4c,3307.96,155.0,512.6,70.8,4,1
86ff643a-cc80-4ad0-bf8a-20a46e9ea921,2852.66,193.1,339.8,80.1,4,1
c67ccb52-7bc4-4a5c-8e10-f507d67b8afe,3429.41,173.6,467.3,96.2,4,1
836de164-160b-4851-898b-3c09208db9f6,1764.39,152.9,133.9,68.6,4,1
0b990875-94e0-40e3-879b-b74896fc43ba,1791.96,86.4,241.9,53.2,4,1
40980b8f-549e-4968-b7d6-32727273d2f3,2057.05,145.6,193.0,78.1,4,1
dfe17885-43cc-4769-a672-f45a1bcd6450,2944.84,94.1,519.3,54.6,4,1
7d072a83-d2fb-423c-aa5e-2443124ba16e,3612.26,196.9,524.3,80.8,4,1
2f54d76f-9f92-4b7e-a476-9a22cb134467,3151.33,130.5,507.2,66.7,4,1
e72d9ac7-5625-4d69-ba1f-8b368f283076,1785.3,137.1,129.1,80.0,4,1
833a47f4-28bc-4c74-af19-a25bbeff2a7a,3221.1,138.3,471.1,87.0,4,1
21bf2fc3-0cc8-46ee-97eb-3779d8f27635,2404.56,142.8,280.9,78.9,4,1
154c6c98-0627-4e1f-9b1d-92ad2525e47a,2848.11,221.1,291.3,88.7,4,1
0da4a4c1-2e6a-4104-876d-288baeb40d50,1981.13,87.7,269.3,61.5,4,1
1039c9f1-36e0-4e68-a7ef-3f2b8c0d5246,3026.03,157.4,415.6,81.6,4,1
a900deb1-c783-478b-aff6-a77e8caaf716,1610.43,153.2,117.4,58.7,4,1
fc612c95-b240-45ba-9b94-fc68bd52752d,4155.58,144.0,705.8,84.0,4,1
6d4088de-e25b-41b9-b968-54ede5c35208,2414.06,161.2,314.1,57.0,4,1
7255f0a5-71fb-43c9-b059-8aedd98293c3,2131.14,132.0,263.0,61.2,4,1
fa750ba0-c16b-460f-8c23-93a8d44dde73,2336.56,90.5,395.0,43.9,4,1
97f48985-c4c4-4945-992f-9d71a59b5d06,1235.56,110.3,93.8,46.6,4,1
3c7c7a25-08b5-4b2b-8308-c1dfe0c5cbd7,2922.96,168.8,383.5,79.3,4,1
91cb73ac-780f-4102-8e3a-cf2e244d8883,1661.53,149.0,142.5,55.1,4,1
164db454-d1d7-4306-aac8-480209adb289,2679.27,223.4,235.7,93.7,4,1
1233d072-7589-4b3d-b5f8-bb00bcfc689d,2182.79,92.9,341.9,49.3,4,1
585f2693-a603-42b9-ac43-5fc494b82d0f,3727.33,145.1,612.0,77.7,4,1
637e5527-867f-4500-991c-7dcfe8abc209,3064.44,211.0,351.6,90.4,4,1
5b4c786c-61a7-4698-a725-ba8214ef24b5,2578.55,204.8,263.8,78.2,4,1
f363fc36-d2a1-494f-8e06-564ce1b991d9,3365.73,161.7,487.7,85.4,4,1
6f3720a9-2922-4cb0-b1b0-ab519903cb27,4082.78,177.3,630.1,94.8,4,1
a8d29f5a-18b4-4993-bc4f-18a4b42451eb,2067.24,191.5,139.9,82.4,4,1
90fe7094-8d11-44ed-809f-a206b81f46d0,3530.87,151.9,502.6,101.4,4,1
1a093534-6a64-46f8-81d4-a8a97aa452eb,2913.09,165.8,349.9,94.5,4,1
48d27ad0-5ae7-4a5e-8add-0c7c9a2d5fd5,3529.81,146.3,547.6,83.8,4,1
ab88fef7-f591-4ae6-9915-da9d67afc63c,2780.79,179.1,330.0,82.7,4,1
50361189-23ab-4037-87c5-4d1ca444564d,2483.49,140.5,295.3,82.2,4,1
9ade3b35-a868-484b-925c-60ce8671d19c,2403.93,188.1,187.7,100.1,4,1
f2a2d6e6-04af-47a1-b8a7-6bf97bcf35a3,3061.09,132.7,484.2,65.9,4,1
d54e0fd5-bbe4-45d1-8bdb-83f98021ba77,2397.46,125.3,321.1,68.0,4,1
6c487dc5-dd39-4138-ae0f-38f3c0c7111e,2708.2,171.2,323.6,81.0,4,1
de0dd597-c1db-43cf-816a-76a4a48705de,1816.29,136.3,194.2,54.9,4,1
bf9db339-4ebb-4670-8e26-7defc6d45213,1825.55,117.0,222.4,52.0,4,1
38e3ab34-8984-4f75-ae4f-f88f967f939a,2124.39,112.0,277.6,62.9,4,1
7476081c-7574-403d-b86b-07f8a70b5e89,2551.86,167.0,295.7,77.9,4,1
3b93136c-eb1e-4fe2-80d2-e03e82d28fb5,2841.52,175.4,316.1,97.3,4,1
8c0b44ac-77db-47b2-ba12-919e1b0247bc,1919.55,106.6,258.7,50.9,4,1
a0c19e44-5f83-4fb1-9705-568a5b0b11b4,3758.15,134.6,626.2,79.4,4,1
8ae9d5c9-76cd-4689-8903-271caabad099,2145.6,117.5,280.4,61.6,4,1
1c522299-24b8-4086-a0dc-7f558748433e,2595.02,126.2,382.6,62.2,4,1
198c4b15-f277-4965-b707-4500c7fda77a,2308.75,164.1,258.2,68.9,4,1
b79cafed-8f17-4109-a1c6-d8830ed79368,2770.35,162.9,371.4,70.4,4,1
929a9b2b-a672-46fc-b5df-920f233cd5a3,2941.47,146.5,380.4,92.6,4,1
c2574f62-d315-4046-b4e3-f0bf958df207,3174.72,133.7,496.3,72.7,4,1
1466796c-a707-418e-b2b1-ccbc67d06c50,1471.75,133.5,104.8,57.6,4,1
265b536f-2ecb-495c-ace9-5b72b61c5b15,2799.14,185.9,331.9,80.9,4,1
30be7133-c6ec-470e-bbda-4d29b10eb8bd,1518.91,115.4,156.3,48.0,4,1
9ed94e7c-7737-47d7-ba89-66542b63e315,2017.03,89.2,295.4,53.2,4,1
6f326d34-797d-4417-958a-5997059c2b1e,2177.02,172.5,206.4,73.5,4,1
88250d97-9176-4aa5-9bfd-e3de249ff37a,3886.85,196.7,506.8,119.2,4,1
0afe2be3-ca15-4b0f-890c-375c0d531cc2,2235.63,99.2,310.0,66.5,4,1
0f491a05-c796-4880-b103-40082f676e88,2087.43,191.7,132.0,88.1,4,1
551ac4eb-bae5-4331-8251-bbf535eff916,2918.45,208.9,303.6,96.5,4,1
44c5d52b-a95f-4f10-87f0-7a6e0c96171f,2989.46,156.2,440.4,67.0,4,1
455f16e7-ce85-4aa3-8a9a-688166a67666,3150.52,144.7,507.4,60.2,4,1
34b229bf-ff6d-49ea-bb3e-f91dfcd359a2,1636.98,185.7,72.3,67.2,4,1
4d413d9c-b6f2-4c7c-b3f2-44066a5c4314,2892.35,149.7,378.8,86.5,4,1
e2a37650-9b1a-4296-8c34-70531c91f467,4038.26,137.7,675.1,87.5,4,1
9cfd5a02-2dff-4aab-911c-f80a7e83886c,2862.05,98.4,503.8,50.4,4,1
bcb7000d-4ca0-4be8-9ec6-8fa33b862a65,2906.99,131.6,451.3,63.9,4,1
79328b4c-949a-45c2-ab46-49c04847b891,3337.36,147.1,510.4,78.6,4,1
ee1efb71-d32a-4fca-ae78-a812fc092f1e,1969.31,132.0,217.1,63.6,4,1
32c44987-4b52-4996-81ad-668e693d0bad,2610.37,166.4,334.3,67.5,4,1
e2ff3fc0-2206-4158-97d1-60e9dc575503,1642.85,132.4,151.6,56.3,4,1
ca6ec936-402d-41c0-9caf-133b220647fa,2344.87,194.5,190.0,89.6,4,1
71df0b0e-022c-43bb-89e3-466912804cba,3300.38,136.9,506.8,80.6,4,1
e7927f5d-dae1-4ccd-b57c-326269a92167,1475.68,105.0,148.3,51.4,4,1
f6cb6ad8-1e06-4d0d-8ffd-239be66a3351,1512.13,114.0,147.3,51.9,4,1
5bcdac3b-6157-4791-8667-779b012c3f7e,2104.44,113.4,292.3,53.5,4,1
f9505bcc-a184-48f1-a0c1-c27279af8b0f,2250.17,91.7,356.1,51.0,4,1
9f05c53b-be6b-497c-8698-cffd765d7592,1881.79,168.3,147.3,68.8,4,1
5243a393-3348-438e-ab73-7dbd824f197c,2766.54,168.1,322.5,89.3,4,1
caf51f1b-231d-46cf-bd33-a331290d99ac,2090.19,117.9,258.9,64.8,4,1
3b100607-21c6-4769-af35-7517979cb239,2225.08,199.2,158.2,88.4,4,1
b3e54d64-c559-4fe4-bc65-10b59e767c3a,2229.34,177.1,168.1,94.3,4,1
814e1cc0-cf90-4c63-869e-9f1a6cf1762b,1587.0,117.4,171.2,48.1,4,1
32ace52d-e9fd-4287-9b18-120cd733940e,2323.11,124.9,301.0,68.8,4,1
3c9bf6c4-34ec-4300-a7fd-86b8090604a9,2673.37,212.2,292.6,72.7,4,1
7a1cc479-040a-46cc-aeb6-3ac3a980abe2,2027.79,116.6,289.7,44.8,4,1
15dc590e-5b4d-4a21-96be-b53ccedec5d9,1537.33,122.2,155.8,47.3,4,1
5554ee25-25c5-49b0-b14b-145377551814,2365.51,187.2,184.2,97.8,4,1
b1a9e52d-2d98-4398-b18c-c61bf829a6ea,3221.8,152.9,459.0,86.0,4,1
cfe042c4-8b44-463d-bbea-2083430ae0a7,1274.29,120.3,92.3,47.1,4,1
8d403235-8661-4514-8217-6a4f643b0982,3049.63,159.0,415.2,83.6,4,1
cca77952-5376-44ae-9321-89149b6084ea,2869.76,198.1,315.8,90.4,4,1
05405a3f-b1b1-450c-8054-adf6f7923f17,4163.72,160.7,642.8,105.5,4,1
d77d3fa9-1a0a-418e-91d2-d657bb033d88,2700.92,118.2,385.9,76.1,4,1
845efc2d-6bcb-458d-9d28-63de897fae25,3112.35,130.5,443.0,90.9,4,1
dba372be-9350-4f00-9c62-5ebbaa4140ba,2785.53,164.4,343.8,83.6,4,1
73ed455b-0798-41d4-a2f0-a7459d65ebae,2581.46,100.3,404.8,62.3,4,1
20cff384-ebd4-42d3-89da-1f573fcc4ba0,2080.35,215.6,117.9,82.9,4,1
3b1501e0-d7ee-4adb-b297-85081d41f9e9,2499.38,155.6,294.9,77.5,4,1
d197378f-6124-4749-a478-39fb39001e44,1420.76,121.3,122.3,49.6,4,1
556d5474-7813-4a84-83f4-5398436a6d29,1761.38,144.3,144.9,67.2,4,1
a1b36564-9f2a-48e7-a5ea-14ff02006975,2530.69,117.2,345.3,75.7,4,1
320221c1-0fd1-4d5b-b8d3-fbdc9365fa6f,3136.48,200.7,375.5,92.4,4,1
a4b045e5-d48d-4b11-a318-b783c120306b,1592.07,114.0,159.4,55.4,4,1
bb6ce9e7-23de-48ed-9c08-4f735d2a1b09,2172.78,212.0,143.5,83.4,4,1
eba8904f-e3cb-407d-b314-5db3f52077ae,3008.58,153.9,398.1,89.0,4,1
ef34ab89-b249-481c-b319-a8b75cc00dea,2814.95,172.7,337.4,86.0,4,1
01848df9-21d7-4ff9-b2ff-2c73b3dffd98,2558.46,141.7,355.9,63.1,4,1
b731ce99-dcf7-4bb9-88b7-da4a72640269,2190.22,86.7,327.4,59.3,4,1
de1fea64-bc66-4205-a6ef-52f73ddff7ac,2380.82,118.8,323.9,67.8,4,1
e83cd84f-00a4-4498-9413-b490c24ac00f,3477.08,213.3,376.6,124.2,4,1
5cff17db-6c77-4584-a194-91c0ac1d42f6,2204.03,171.1,227.3,67.9,4,1
e3048bf1-5751-4cd2-a0ff-35f13c39fd86,3380.85,153.3,500.2,85.2,4,1
1fed6082-3641-4432-932a-2b80f2f159d8,3314.05,229.2,377.4,98.6,4,1
ad851f98-71bd-4f4d-9628-08118a8e370f,2909.06,149.5,425.4,67.7,4,1
83405299-84ac-46d9-9791-0280c3256ca1,1370.16,179.8,15.0,65.7,4,1
4735e2fe-dc42-46e7-9192-b9ebb1360ff3,2505.1,158.2,291.6,78.4,4,1
c7559f2d-3aa6-47f6-b6f0-db4214cbd874,2430.3,187.1,253.4,74.3,4,1
793308a5-3589-492c-ae49-0a74156fb8f1,1954.25,104.7,269.6,50.8,4,1
75b0c082-c32e-47a4-969a-06f71c399bb6,2178.84,105.5,301.4,61.2,4,1
e1dd16d8-e912-4180-8c27-23aea8c9a52e,3761.52,202.7,445.7,129.8,4,1
d75c642e-fd1a-47cc-bc9f-d4ca303fe8d6,2890.07,154.4,378.5,84.3,4,1
e15dac79-2997-45f5-9fa5-60d04402ff2a,2257.42,143.6,294.7,56.0,4,1
26673765-b039-4e5b-bdd5-671265cacfd8,3727.17,144.5,607.6,79.9,4,1
b676933d-1ac4-4ef2-aa44-661258dea211,2006.1,150.8,192.6,70.3,4,1
f99cfbe9-02b0-49b8-9f90-a6eac0563e65,1354.5,89.0,139.7,48.9,4,1
c62dd0b8-03bb-4c63-8988-3c25379134db,1943.18,111.1,229.1,64.7,4,1
e3efd956-b369-45c8-97ff-292b2173cc90,1916.62,193.2,113.7,76.6,4,1
af0ba00f-5f70-4cd7-95d4-1c7e4d85d197,2747.21,158.9,317.4,93.5,4,1
35330826-6026-4ef4-bc9b-2bc454104782,3362.82,128.8,557.3,68.7,4,1
5e864093-382d-484d-aca0-3ef14e07abf1,2677.13,179.2,317.5,76.7,4,1
49473dd2-050e-4b67-9267-d237d9aa918d,2384.84,99.2,363.0,59.6,4,1
e65a633e-5920-4e01-b6a7-71c0550ddac8,1667.96,154.3,114.0,66.1,4,1
d1fa34ba-10dc-4bc6-8781-2a6f365c48d7,2400.51,186.9,236.7,78.5,4,1
c0ef9512-ee58-42ec-9924-594891362547,2308.88,141.7,310.9,55.4,4,1
a75c1398-6072-4824-9cda-02e5a323a9b2,2350.19,135.9,316.7,60.0,4,1
b7f5e11b-36c9-4af9-b816-030f7f311a6f,2392.64,163.2,214.6,98.0,4,1
989381a3-782a-4b96-bc63-60199173df00,2530.41,103.6,404.7,55.2,4,1
5754c548-0fdc-4284-ba41-ad1858553a10,2526.51,101.8,406.6,54.8,4,1
11bc5609-a581-46a7-affb-b4854947b370,1962.22,221.2,86.2,81.4,4,1
beb6ccc4-5b82-4e06-8eaf-45b4319b3cff,2273.91,99.9,324.1,64.2,4,1
df50c382-fa6c-40dd-9950-e4b9ba186fa5,4022.7,176.1,612.5,96.5,4,1
c3abdd87-d372-4678-8182-ec5765691fea,4300.16,191.7,649.7,103.8,4,1
0fd53a8b-da28-496d-bac3-f6cc6f28b94c,2832.8,126.4,436.7,64.5,4,1
12f7186e-8ce8-450d-9b7d-e1f7435c8d70,2398.73,95.4,387.7,51.8,4,1
a24b3137-7ca1-482d-a7ef-c763c1d5d7fe,2850.94,100.0,469.7,63.6,4,1
b108c1a8-a7d8-4c19-8240-91f2f7e6bcc8,2974.58,227.8,292.7,99.2,4,1
0004e6d7-cb51-418a-9af9-a5aa9ad02a4f,2586.05,119.4,407.6,53.1,4,1
ea5d6b2e-c2bf-4025-a2de-d4b542c4df03,2000.71,153.5,205.0,63.0,4,1
d658b91d-8d10-4067-b4c2-0f541a36eb35,3004.76,170.3,362.0,97.3,4,1
77b3bdc7-3147-4fea-891f-f1e03e3522dc,2366.57,159.9,288.5,63.6,4,1
169b6e9d-0420-4f28-a495-a0ed6267e205,2138.6,154.3,150.3,102.3,4,1
6e986779-0820-4760-a7b4-1edb6508f4a3,2575.75,103.0,409.2,58.5,4,1
8a174fcc-c575-4923-8aab-085cb3429fb6,1645.85,154.4,127.0,57.8,4,1
71eee742-1264-4a29-a223-ce632c764a24,2397.42,161.1,285.8,67.7,4,1
aed5f9b4-a398-4c81-bc6f-9df23da7ba9c,2225.69,108.5,318.2,57.6,4,1
72f3fe2d-cb8d-4429-ac53-e11fcc74dd58,2955.23,115.8,509.3,50.5,4,1
63cecfb5-267a-4474-bcde-89a29f8fa8e4,3062.85,149.7,468.5,65.5,4,1
84ec9c69-41cd-4fb4-8b2a-214f940a416b,2245.34,124.7,327.9,48.3,4,1
cbfd5f76-c814-435c-a67b-cd37108e25bc,2861.34,226.9,269.4,97.3,4,1
8ff082b5-5171-496e-8f6a-34cf3a263743,2237.72,167.3,236.7,69.1,4,1
fadb8099-cdf0-48f1-ab97-4acaee0b54c3,2817.89,197.1,326.4,80.4,4,1
880a5e4f-b769-447c-8280-b9552ec3f84a,3246.93,173.1,470.2,74.8,4,1
7c20ae33-47fb-4589-a61d-7c8887cc835f,3459.77,135.1,520.4,93.1,4,1
42e66ca2-37ad-4609-b1ed-0741a9b461af,2204.94,213.7,137.3,89.0,4,1
e9fc9928-c30a-4493-a02a-cef1c88be792,1889.1,100.0,240.4,58.6,4,1
28b93123-54d3-44ad-a521-c537feb7bdac,2934.15,96.0,539.5,43.6,4,1
75b2505d-85f1-4b84-995f-ed491117254d,1873.73,105.6,248.5,50.8,4,1
9880f067-86dc-426c-bafb-105480c4f1f7,1550.09,119.9,149.2,52.6,4,1
ce377860-80bc-4d40-8677-d86096d6cdd7,2382.01,121.9,339.4,59.6,4,1
cca28db2-fee3-4edf-8b36-dc8e650beca6,3705.64,179.0,535.7,94.1,4,1
e90e0341-76ab-496d-8d40-2b8b9ebc481d,2229.52,233.6,135.2,83.8,4,1
4f45241f-7c0b-492c-a7b4-f9a6683ac423,2284.61,228.4,148.8,86.2,4,1
bc12d055-ee5d-4d1b-8b50-efc149786c1c,2310.3,192.6,202.0,81.3,4,1
c90ea72a-1822-4531-ae12-fc666b2a1357,2833.19,230.5,291.8,82.7,4,1
36ef9108-bb6c-44b6-b96e-9ff598ca2ed8,2845.31,158.4,366.5,82.9,4,1
f73217e5-40b8-403f-a6de-a5f605c3d737,2243.69,171.8,229.1,71.1,4,1
d1ee79f7-82f1-494b-be51-b0a8ebaef765,1961.53,139.2,224.1,56.5,4,1
141631bd-287a-4782-a0ad-2d4312c75d81,1770.45,121.5,215.5,46.9,4,1
14dce30f-d74a-4d33-b9ac-a02908493a73,2470.87,136.6,332.2,66.2,4,1
3e0f97ad-1a6a-49f6-81e0-d44c791693e5,1482.11,124.0,129.6,52.0,4,1
28517ff9-c31f-4f75-bfbc-b53dae46d3aa,3188.91,134.5,495.2,74.4,4,1
ae70dc7f-5df5-4331-b526-8a4e47a55f5e,2821.67,119.5,402.6,81.5,4,1
14263411-83a8-4c06-abdb-d2c42b5a224e,4385.67,179.1,694.1,99.2,4,1
c8869670-4857-4497-a02d-2f82b296481a,1955.83,184.5,149.5,68.9,4,1
4c97ac1d-5e77-4d32-9758-cbe45df0c462,1659.96,154.0,105.0,69.3,4,1
4ebf9b89-04bb-4fb5-ae7a-64a4c88c0145,2180.83,146.3,284.7,50.7,4,1
92168189-d963-46bd-90b4-281a688f0558,1584.27,158.5,104.4,59.2,4,1
18dba44a-f8fb-4b8e-aa01-60e2054230b0,2419.08,157.9,230.2,96.3,4,1
59531419-5772-4257-9cec-d3ad39e76224,2442.41,237.1,175.4,88.0,4,1
2ac3564d-8222-47b2-80ee-fd1c19cb4c1d,1484.41,89.5,179.5,45.4,4,1
c3a5b8bc-96e0-451b-b487-631742d4d350,3435.12,189.9,469.6,88.6,4,1
67ac0bff-e82a-42d7-9071-e550c32df4a9,2225.2,117.7,299.6,61.8,4,1
e3ee76af-f50d-491c-b320-2f2a8bd25fe3,1846.08,111.4,241.8,48.1,4,1
a119ad54-e30d-4514-9be6-a41d6d1473a9,2303.22,140.2,284.9,67.0,4,1
2ba21f12-5ab1-4347-92aa-4be9653499e7,2002.61,148.7,216.6,60.2,4,1
6dcf735d-fbb7-4a78-9095-8f6e620eeb01,4129.77,179.5,594.6,114.8,4,1
4d7d0c64-0c18-4a4d-a833-bf0873ddb522,3116.56,222.9,355.9,89.1,4,1
bb9da21c-c94e-4cbf-9536-fcebaa363f82,3992.12,190.4,614.0,86.1,4,1
892f986e-080d-4994-947e-40d52ec09411,2526.72,140.3,268.2,99.2,4,1
ff54b7a9-4ca4-4fc0-9b1b-4d1b99b38c69,3156.62,133.7,499.4,69.4,4,1
34a606cd-ca14-4ff4-aca0-ecca206aa44a,3188.49,226.0,348.4,99.0,4,1
dafad9a9-fd36-4009-8830-d1f2566410e2,1554.09,143.1,124.7,53.7,4,1
661d4be3-5e05-4885-b4bd-6c42924b8bde,2913.65,153.4,405.1,75.5,4,1
cfeacad0-70f0-4cfa-8ddb-e2cd27387245,2829.53,200.6,322.5,81.9,4,1
acf4eb16-018b-4dc0-a154-7ae29ecc86df,1943.7,176.8,160.5,66.1,4,1
9fffac98-3735-46cb-a203-cad6cc52a527,3623.28,162.3,510.8,103.4,4,1
e65f67ca-e572-4566-b318-1719ce743992,2386.11,146.4,294.4,69.3,4,1
2622e033-7ee2-412e-b65f-c9f0827050be,2762.22,94.6,486.4,48.7,4,1
ba53ad6f-68ef-46b2-8ea3-db667d423cd2,2250.37,142.3,252.0,74.8,4,1
65e81d71-4ed9-4b8a-9bf6-a3251257e6b2,1966.91,163.7,172.3,69.2,4,1
e141f067-8b68-4b07-8c45-003d9a50fb15,2169.14,116.9,251.3,77.4,4,1
c44f1ef0-c32c-458e-a431-0cd4e70eed79,2745.05,161.2,344.1,80.4,4,1
b45800ea-078f-4384-8cc0-bafaeb4137fd,1770.96,104.2,237.5,44.9,4,1
9ffafbf6-bd37-44fc-b4b4-b32028abe09b,3845.29,209.7,552.4,88.5,4,1
be65e013-efb5-4c4f-897c-a6998cdf09d2,2264.8,109.0,289.4,74.6,4,1
7a9ed46a-1cec-44f3-96f4-0ce60c8cbb61,2919.87,158.2,407.4,73.0,4,1
a22cee2d-cab9-4972-8ea1-8df31cb4fdab,2419.17,139.3,292.9,76.7,4,1
454b2814-faae-4648-a4be-7bcc195a2504,2914.58,143.9,374.5,93.5,4,1
a39718e1-655d-4460-ba67-bca039076bc8,2378.67,241.4,125.9,101.1,4,1
dd25113e-d137-42d8-9dbe-873764e27ea8,2120.66,94.5,333.5,45.4,4,1
4bc601ca-bfd0-44e9-94ac-178fe6b1af9e,1788.48,130.6,208.5,48.0,4,1
554cc0a6-1317-4944-8617-9eaa236cd16d,2155.36,134.7,278.1,56.1,4,1
ebd0f8ec-04e3-46f0-a06e-5b8f44dfb06e,3655.68,169.8,525.8,97.0,4,1
8eadebf3-a5ac-466c-bc8c-04294cfe345e,2902.24,157.9,412.7,68.9,4,1
7bfe0e6b-1aaa-408c-86ad-643a840fceb7,2263.2,183.2,210.9,76.3,4,1
36f291e4-0c8a-4c27-860f-b108d469a020,2682.03,192.8,239.4,105.9,4,1
6d5e6451-aaab-4e16-af49-4d297fb57dc5,2608.33,127.0,353.1,76.5,4,1
5ab037d6-07bf-484d-bfac-aa90c6caad35,2326.74,122.5,341.6,52.2,4,1
afd3e474-82fe-4f91-8913-edb9557d75e8,3598.56,204.1,488.5,92.1,4,1
09bec9d5-fd62-425d-ab52-73d79e6f1a07,2642.75,165.5,284.4,93.7,4,1
b1634988-f15d-40fc-bc09-4ed8462b238f,3518.33,162.0,496.1,98.4,4,1
d22d1070-e2e2-4e43-ad97-68c7c23d1518,2452.86,117.0,360.7,60.3,4,1
1dc1c2c0-b5b1-4cd0-bdf6-7e87fa02c2fd,2770.59,90.4,475.8,56.2,4,1
18052a85-fa69-4d5c-9ce2-f116675c49f7,2250.16,102.5,356.8,45.9,4,1
268430fb-7d37-4cd1-9e1b-7d5349556eff,3407.33,168.6,489.4,86.1,4,1
0f301751-d793-4d02-a96e-05279e57f3d9,1453.62,101.2,158.1,46.3,4,1
a97a0e67-7096-4960-a9cf-a3db73d33d8a,2623.52,109.0,438.0,48.4,4,1
ea1dcb38-3175-46f2-b9fc-a3723a1156a5,3401.7,131.3,554.1,73.4,4,1
82337c47-3b0b-4f57-9118-da47abf0fd75,2245.89,179.1,213.9,74.9,4,1
695ee1d7-75b2-462c-bcd1-954ac4f32d31,2074.2,133.3,256.4,57.2,4,1
9bfc97b0-56c8-4a72-b3fc-e9e8d57bdf7a,2653.74,222.9,232.3,92.5,4,1
e7052825-07d3-4771-a162-edaa2bfd1ca2,3749.84,162.8,572.7,89.8,4,1
c1ce4721-68c3-4380-84d6-69cdd611ef98,1844.7,161.5,141.7,70.2,4,1
dfffa82d-28cc-4831-8471-a08c446c30ba,2967.55,178.1,394.2,75.4,4,1
b8845205-72f9-416c-a5f7-b34c2ae26459,1961.04,121.9,246.5,54.2,4,1
9174afc7-dd51-40a1-9233-ce7e1ac0b134,3618.97,112.9,617.8,77.3,4,1
a8add81f-2033-41a5-ab7a-d9789f142a70,2319.04,212.0,158.9,92.8,4,1
dd0e3e44-9808-4127-aa4e-98d5f8e64f31,3104.66,116.0,530.5,57.6,4,1
bc0955de-79a8-4794-a312-65c9e07f489d,1922.58,118.7,236.6,55.7,4,1
45a52204-06fc-48be-b610-4688aa9f49c3,2194.01,207.3,129.7,94.0,4,1
fc1b07b2-c6bd-432e-991f-b36e84da770a,2571.49,162.9,290.0,84.5,4,1
9cca9eee-ca86-4c82-83f3-b239e5184f70,4051.21,195.7,556.4,115.9,4,1
0799f9cc-c95d-4dc3-a00a-739eca4278ac,3097.73,169.9,413.7,84.8,4,1
94d095d8-e671-4422-845c-184fd22475d8,2064.97,189.0,164.7,72.2,4,1
c60fa3d1-76ff-44c7-b37e-beb1a0e7f24e,2735.17,131.2,422.5,57.8,4,1
bed6284a-155f-49ac-bf5f-7966d4af3c98,2475.72,225.4,214.0,79.8,4,1
60bc0d07-394c-48a1-a543-e991b4189e6f,2173.25,113.9,293.1,60.6,4,1
b02b6daf-5099-4619-80d7-4f87a607dbb8,3543.5,156.0,570.5,70.8,4,1
df57ec50-65e0-4699-949e-8a9795c9a2d4,3460.84,164.2,443.5,114.4,4,1
c9436dbb-6f2a-4981-93ab-6de99d2a4d86,3411.09,209.1,409.9,103.9,4,1
588a01b6-8745-4a9a-93ce-8874342cdaaf,2699.1,151.1,364.6,70.7,4,1
15cafda6-d4c7-43ed-a398-51efe5a8c35f,1930.8,129.4,189.1,73.0,4,1
d5c43400-122e-4fb9-b8b0-2b46af4a81fd,2132.97,104.0,323.0,47.2,4,1
3ac82ff7-da12-4d35-98a0-cc21e01a696a,2070.27,215.7,104.7,87.6,4,1
6b5c36f0-3f92-4b53-a11a-99e8430e847b,3403.59,123.2,587.1,62.5,4,1
