food_id;food_name_hu;food_name_en;kcal_per_100;prot;carbs;fat
2c86cb64-e29b-46e1-a1b5-035c88518e54;brokkoli;broccoli;34.4;3.0;7.1;0.4
9d950f23-6971-44f3-80d7-cd3fa0230b77;paprika;bell pepper;25.9;1.0;6.0;0.3
19a78e44-f374-4492-a9bd-4e246a1d3253;fehér rizs (nyers);white rice (raw);358.5;7.0;77.7;0.6
376d4bf9-bd73-4c73-9637-c324c97db0f4;protein por (tejsavó);whey protein powder;386.1;77.2;7.7;5.8
590b7d3c-9748-4710-b7f7-31ed30766ed2;müzli;muesli;406.2;10.4;62.7;7.3
f683683b-cfbb-4de8-b7b6-79236abb3d0f;quinoa;quinoa;350.6;13.3;61.0;5.7
bad98f37-c937-4163-aeb1-22e07f20536d;zabpehely;oat flakes;371.4;12.4;57.3;6.7
356a7825-f252-439c-9bf6-5de67711132a;tészta (nyers);pasta (raw);370.5;13.0;74.9;1.5
77b97d12-f9b3-402b-82e1-f042a7a04996;csirkemell (sült);chicken breast (grilled);167.1;31.4;0.0;3.6
ce062b88-1824-4584-a183-9eb14e526242;mandula;almonds;599.3;21.7;22.8;51.7
96717e1e-54da-43f2-b85a-4b9bb7eeb0f0;zöldség mix (fagyasztott);vegetable mix (frozen);52.2;3.1;10.4;0.5
a95a67c2-8e40-42fc-bec7-d789065f19f2;protein por (tejsavó);whey protein powder;419.5;83.9;8.4;6.3
d780265f-b364-49ec-bba6-1e6767006185;trappista sajt;semi-hard cheese;325.6;24.9;1.9;26.8
9e708b15-72c6-406a-85d6-ea5c2a3515e9;burgonya;potato;73.9;1.9;16.3;0.1
8fece305-a835-4037-b6ed-2754dee064a5;protein por (tejsavó);whey protein powder;403.4;80.7;8.1;6.1
4d5af592-a7fb-4260-b2c1-a5519bb11021;uborka;cucumber;15.5;0.7;2.9;0.1
e8217633-a4c8-4935-89b5-f82f44409e74;fekete bab (főtt);black beans (cooked);127.0;8.7;22.1;0.5
3a3e13fa-8cbb-4b20-9f38-57b2ea9b1642;uborka;cucumber;16.2;0.7;3.0;0.1
2d22c508-4865-4d26-829b-ecc0530cb68c;uborka;cucumber;15.6;0.7;2.9;0.1
9033b45e-fb1f-474e-8ba6-4c0bb29e8aff;édesburgonya;sweet potato;88.1;1.6;20.5;0.1
a45a0466-e9da-465a-96d8-b776bc3199a7;karfiol;cauliflower;24.3;1.9;4.9;0.3
e7ff816e-91bb-4286-868c-487ec6949593;corn flakes;corn flakes;369.8;7.3;87.0;0.4
90b1cdf0-3d68-4f99-ae6e-8537f1f672cb;zabpehely;oat flakes;370.6;12.4;57.2;6.7
fd03be74-8d59-4eca-aa8d-5647de0b02e3;bulgur;bulgur;351.5;12.3;75.0;1.3
5523bd78-751c-49ca-bae2-2a26d26007b7;fekete bab (főtt);black beans (cooked);132.9;9.1;23.2;0.5
e919335f-5005-4346-aec1-4fbe55f28590;dió;walnuts;630.4;14.5;13.5;62.7
b074169f-964f-45e7-8300-5a1b9f52c518;zabpehely;oat flakes;373.0;12.5;57.5;6.7
93fcf515-681e-438f-9c54-43fdd8c24960;olívaolaj;olive oil;915.8;0.0;0.0;103.6
3d9da2b8-aff8-4061-b41e-9daae678c905;csirkemell (sült);chicken breast (grilled);165.4;31.1;0.0;3.6
054a0803-8278-402a-846e-71601c0ad81b;brokkoli;broccoli;34.0;3.0;7.0;0.4
7f26d439-d156-4d2a-a8e7-3c8fb80f084d;karfiol;cauliflower;25.6;2.1;5.1;0.3
9c569a6e-a422-44f5-ae8f-74ff0ad31cba;quinoa;quinoa;382.0;14.5;66.4;6.2
a59a856d-f6fe-4c24-92bb-095e04dd287a;mogyoróvaj;peanut butter;613.2;26.1;20.9;52.1
c34a7b6e-a6f9-4fb6-990e-4152edc1c732;alma;apple;50.0;0.3;13.5;0.2
924b0189-d44b-41a3-9c5b-bb9f0ef6a6f9;paprika;bell pepper;25.3;1.0;5.8;0.3
08e43fad-bbf5-46b1-af93-e39028d6127a;marhahús (sovány);lean beef;216.9;26.9;0.0;10.3
e6690ecf-63b1-48e8-b77e-ce4fe6f9e029;tészta (nyers);pasta (raw);380.7;13.3;77.0;1.5
4e665998-f981-486f-97cb-fc3c8220cb63;alma;apple;52.3;0.3;14.1;0.2
b2f56ca4-6f30-4608-a0b6-91c3e052a24c;tej 1.5%;milk 1.5%;48.7;3.5;5.2;1.6
eadccfa0-1954-4d23-8da0-1557692d0680;marhahús (sovány);lean beef;208.8;25.9;0.0;9.9
63cc7b5d-e5b6-4415-8845-020fbc6d25c4;karfiol;cauliflower;25.7;2.1;5.1;0.3
5c6eaf6e-b63e-4a04-b5e1-45b479f1fc13;sárgarépa;carrot;42.5;1.0;10.4;0.2
a2b01b4a-ee8a-4bf9-9088-8026637f1cb5;mandula;almonds;555.2;20.1;21.1;47.9
8ce20b95-3538-4bec-b32e-1f88faa2d8f0;csicseriborsó (főtt);chickpeas (cooked);164.8;9.0;27.1;2.6
12f97df0-286b-4b7e-94a2-72251bbac8e0;tészta (nyers);pasta (raw);380.2;13.3;76.9;1.5
a2db6d36-ed97-4356-a3f3-902bda667052;trappista sajt;semi-hard cheese;333.5;25.5;2.0;27.5
322e208f-86f5-4692-ae69-f2506570d6fd;zsírszegény túró;low-fat cottage cheese;100.7;13.4;3.1;4.1
f81767de-93b8-403c-af54-1710d072ab2d;karfiol;cauliflower;24.6;2.0;4.9;0.3
40241306-39b1-45df-950b-34d928342d10;tonhal konzerv (vízben);canned tuna (in water);117.9;25.4;0.0;1.0
ff5a807a-b2fd-4275-9981-bafc854c9157;csirkemell (sült);chicken breast (grilled);160.7;30.2;0.0;3.5
501c1d93-a86b-4543-b269-fc8d23182c00;paprika;bell pepper;25.9;1.0;6.0;0.3
6b96b8f6-402e-424a-8803-19d302bfab8a;brokkoli;broccoli;35.6;3.1;7.3;0.4
721fb002-0ee0-45ad-baba-8202b2cbad38;uborka;cucumber;15.5;0.7;2.9;0.1
d6277ace-76d9-48f4-b6d8-de1252ca3490;szőlő;grapes;69.8;0.6;18.2;0.4
233b578e-2030-4026-aedd-84d1c5e5c644;alma;apple;54.3;0.3;14.6;0.2
79752f72-c585-4730-a182-2f1e5fe5f45f;tojás (egész);egg (whole);137.7;12.5;1.0;10.6
6258c31f-c3f5-4768-8b74-b63bcb21841e;dió;walnuts;632.6;14.5;13.5;62.9
63177310-dd04-45b5-89a6-28678cf853a3;csirkemell (sült);chicken breast (grilled);171.5;32.2;0.0;3.7
6dc62d21-56f8-446b-bcbe-73f566ab4ede;kókuszolaj;coconut oil;850.7;0.0;0.0;95.4
1ef723c6-33b2-450e-9874-f942683c4905;mandula;almonds;573.4;20.8;21.8;49.5
5f85ae07-ffcc-4121-8c30-8c2ecdd02463;corn flakes;corn flakes;340.2;6.7;80.1;0.4
c8358eae-6614-4279-8d6a-902fa4c01d16;zabpehely;oat flakes;370.9;12.4;57.2;6.7
d811529d-0fe3-4dab-a213-c0a9ac8832bf;csirkemell (sült);chicken breast (grilled);173.0;32.5;0.0;3.8
5cc32bf9-56d1-471e-b250-0e3ac5989488;sertéskaraj;pork loin;185.5;26.4;0.0;6.8
63848deb-dcd2-4e55-8ecc-39bc04b95966;light sajt;light cheese;208.4;24.8;3.0;9.9
be878b4f-f9f1-4928-ab3b-2341905e7ce8;fehér bab (főtt);white beans (cooked);116.2;8.9;26.5;0.5
fb4f6eec-5c77-43d9-8fa0-5f9cf2a0abf0;sertéskaraj;pork loin;189.3;26.9;0.0;7.0
dfeff39b-14fd-4bb7-8dd5-8c4d542a56d4;narancs;orange;46.3;0.9;11.8;0.2
11b5135e-f278-455e-8f0d-1cae33301f4b;tonhal konzerv (vízben);canned tuna (in water);115.2;24.8;0.0;1.0
28ea3d04-48aa-4bee-ae82-481d79d5f343;burgonya;potato;79.7;2.1;17.6;0.1
b5820370-e169-42e1-be6c-58c410f8d4fd;sertéskaraj;pork loin;196.5;27.9;0.0;7.2
6c284863-f966-43cf-b0b7-9144190e686a;olívaolaj;olive oil;842.1;0.0;0.0;95.3
ebec4a54-b097-4efb-b4a3-4ddf44429c90;brokkoli;broccoli;35.1;3.1;7.2;0.4
bccd5ab0-0dca-4526-b241-a10ba5379ce7;olívaolaj;olive oil;921.5;0.0;0.0;104.2
c0d4637d-821e-40ec-8805-a68cc956131f;tojás (egész);egg (whole);149.5;13.6;1.0;11.5
6b68f845-02a6-4347-a94b-b9ff5b9023f9;fehér rizs (nyers);white rice (raw);363.5;7.1;78.7;0.6
75bc3608-9705-4bab-aa9b-fef2fdb8aa8b;sárgarépa;carrot;39.7;1.0;9.7;0.2
6090a2d0-3f82-42b2-9260-69be27ce4f4e;zsírszegény joghurt;low-fat yogurt;60.5;4.8;5.8;1.4
e343db50-53dd-4e9e-8b6f-f93e322e5a73;zabpehely;oat flakes;382.0;12.8;58.9;6.9
78d2c94a-727c-427c-8a14-9ae2a39e65d5;zöldség mix (fagyasztott);vegetable mix (frozen);52.4;3.1;10.5;0.5
51960744-a038-4393-8a34-6395b018eccf;zöldség mix (fagyasztott);vegetable mix (frozen);49.3;3.0;9.9;0.5
766cc6fe-bece-41f1-bf02-fccd008b6a7e;zsírszegény joghurt;low-fat yogurt;61.9;4.9;5.9;1.5
86411207-b32f-422c-94ff-6898a7a008ed;narancs;orange;47.3;0.9;12.1;0.2
70b084da-98ca-4dde-9209-6f67bbc9e0d9;csirkemell (főtt);chicken breast (boiled);156.4;29.3;0.0;3.0
b0c8cc58-27ab-44d2-97f2-bd1d526a44b7;tojás (egész);egg (whole);149.9;13.6;1.0;11.5
54bc68f4-e11d-4c86-be93-042ac5de6b0a;paradicsom;tomato;18.2;1.0;4.0;0.2
b4f86d62-90bc-47fb-a481-379c0e8267b5;brokkoli;broccoli;32.6;2.9;6.7;0.4
b7b2d682-5aa0-4ba4-b3b4-5d49452e84c2;sárgarépa;carrot;41.4;1.0;10.1;0.2
b02ce706-5eef-45e6-8eee-e858bfdc4f92;tojás (egész);egg (whole);141.5;12.9;1.0;10.9
1ee17bfb-8530-4761-a0fb-34f77dbc1bb7;bulgur;bulgur;353.0;12.4;75.3;1.3
10468e29-c61d-475e-838f-c7d8fad133d5;csirkemell (főtt);chicken breast (boiled);158.4;29.6;0.0;3.1
a4b348f6-1a9f-451f-a622-52f73e62dc37;tojásfehérje;egg white;49.8;10.5;0.0;0.0
0c4e34d9-764c-463d-9f51-b5b941950ba7;tonhal konzerv (vízben);canned tuna (in water);115.8;25.0;0.0;1.0
8566ea17-2e4c-45c4-a80a-de8e1fa5ad6b;zsírszegény joghurt;low-fat yogurt;66.0;5.2;6.3;1.6
8cd754e3-bf41-463b-afaa-3d1961450f5e;burgonya;potato;78.4;2.0;17.3;0.1
36b1999e-13b5-407c-8bad-c5bd50a198b3;light sajt;light cheese;216.6;25.8;3.1;10.3
61de9520-0f6f-4317-aa31-290fe4401b2b;pulykamell sonka;turkey ham;111.9;18.3;1.0;3.1
44faaffc-e255-44a9-be90-6283657de04b;zsírszegény joghurt;low-fat yogurt;63.0;5.0;6.0;1.5
4ef87bb2-e9ab-442f-9bb5-718be3fec1d8;paradicsom;tomato;18.2;1.0;4.0;0.2
c6316cab-3e43-430c-bbb6-2f4d9d6e06b8;marhahús (sovány);lean beef;210.3;26.0;0.0;10.0
31fda479-4486-46f6-a6ac-ac8e46bcd23f;édesburgonya;sweet potato;86.9;1.6;20.2;0.1
fee0ca23-13b3-4689-8319-28fd5bb962d7;uborka;cucumber;15.4;0.7;2.9;0.1
c49abbf7-3792-4fbd-92d9-3765d278d50b;tej 1.5%;milk 1.5%;45.4;3.3;4.8;1.4
c848382c-17ea-47a0-86d8-ba3754fb67e3;lazac;salmon;202.9;19.5;0.0;12.7
237c80cb-ae80-488e-a156-c5faa50515eb;fehér rizs (nyers);white rice (raw);376.1;7.3;81.5;0.6
52525fdb-2eac-491d-bf6f-221e650c36ed;pulykamell sonka;turkey ham;111.4;18.2;1.0;3.0
c2b03832-e12d-46b3-b7d0-217a9a0e4a33;tej 1.5%;milk 1.5%;47.6;3.4;5.1;1.5
14d3088c-e189-4278-940a-12a84b63c3ff;csirkemell (sült);chicken breast (grilled);169.5;31.8;0.0;3.7
405d5c71-cab6-463e-9605-78fe59958be9;uborka;cucumber;15.5;0.7;2.9;0.1
f2f3ebe1-3894-4f84-9a01-95a0f75d41b0;burgonya;potato;78.8;2.0;17.4;0.1
776df3ac-bc23-4afc-9247-f8a138ac56a0;narancs;orange;46.0;0.9;11.7;0.2
6b520da0-0767-4143-85b6-81d5f5b05da2;dió;walnuts;635.0;14.6;13.6;63.1
17460c33-60c0-4255-a4f3-eaace8a188d3;sertéskaraj;pork loin;192.8;27.4;0.0;7.1
981c3b1b-f9a2-4cc3-93b8-e27ea74f6f40;tej 1.5%;milk 1.5%;46.0;3.3;4.9;1.5
3b88ffd1-be8e-4adf-89fe-801ebddda57f;dió;walnuts;637.4;14.6;13.6;63.4
d4ab62dd-d2ff-42d0-86db-5ff011e21612;csicseriborsó (főtt);chickpeas (cooked);158.6;8.7;26.1;2.5
7f7b006b-ca09-490b-942d-32354db1d225;paprika;bell pepper;25.0;1.0;5.8;0.3
328b814f-8d98-4c0b-9fbf-7d1e21522a1a;fehér kenyér;white bread;264.0;7.9;48.6;3.0
11123139-b06c-40ec-949f-1b07d03db32c;natúr görög joghurt;plain greek yogurt;96.7;10.0;4.0;5.0
6519797e-8a18-47ae-8ac2-d12b249fa4de;tonhal konzerv (vízben);canned tuna (in water);120.8;26.0;0.0;1.0
087a3cf9-0ce8-4f10-a601-0da4579915f6;marhahús (sovány);lean beef;218.7;27.1;0.0;10.4
39a26d09-427e-48db-935a-ee887f8b8946;mandula;almonds;586.4;21.3;22.3;50.6
72361a1d-6c24-4f91-8ed3-f216d9116f77;tojás (egész);egg (whole);137.7;12.5;1.0;10.6
3f97226a-fca8-4586-94c9-b4e759a963b7;alma;apple;52.3;0.3;14.1;0.2
20b946f7-9b7a-46f7-a4d1-56e424343dff;trappista sajt;semi-hard cheese;324.3;24.8;1.9;26.7
1203474f-be03-40a4-bbc1-fc9c4f33c26c;mogyoróvaj;peanut butter;582.9;24.8;19.8;49.6
37273c8e-f238-4c64-b6df-45b0b9927982;natúr görög joghurt;plain greek yogurt;93.3;9.6;3.8;4.8
0e4794cf-7ba9-41d9-b06e-5a3cbc6d8a3e;zabpehely;oat flakes;392.6;13.1;60.6;7.1
d54d37fd-8b6b-42a1-81ed-9bded50dbda0;zabpehely;oat flakes;391.8;13.1;60.4;7.1
aed8b39e-5883-4ac6-9795-c8ab5bdc5fa8;dió;walnuts;642.6;14.7;13.8;63.9
a2ad778c-3cb5-4aad-a871-54400934a3f5;olívaolaj;olive oil;925.1;0.0;0.0;104.6
de0bf597-fadb-49da-9f7e-59b28f26960f;zöldség mix (fagyasztott);vegetable mix (frozen);49.1;2.9;9.8;0.5
bceef40e-7ea6-40c0-876e-6aac38c0ff5c;trappista sajt;semi-hard cheese;337.7;25.8;2.0;27.8
4093c937-511a-429a-852a-5fd02b1ecea0;fehér rizs (nyers);white rice (raw);372.0;7.2;80.6;0.6
17004082-e1ec-4287-8d3e-bd6748ababac;tojásfehérje;egg white;52.4;11.1;0.0;0.0
7984699e-7129-4b07-8614-017fbce50932;zabpehely;oat flakes;388.3;13.0;59.9;7.0
899df16c-e241-4fca-9c6e-3cb39c3bf476;bulgur;bulgur;334.0;11.7;71.3;1.3
8ab8e729-c49a-4497-94ea-029b33aff205;fehér rizs (nyers);white rice (raw);357.6;7.0;77.5;0.6
782758ed-8bbe-4299-badd-f0f8d4ddbea0;müzli;muesli;375.2;9.6;57.9;6.8
f35ef383-6ea5-4685-8b81-7fd2030fa4e0;trappista sajt;semi-hard cheese;339.3;25.9;2.0;27.9
cf2f5c9e-fb00-40fb-97d1-06d06c688e36;mandula;almonds;585.3;21.2;22.2;50.5
b2b01325-bced-4f56-af4a-4b4beadd49bc;paprika;bell pepper;24.8;1.0;5.7;0.3
b21a2042-789b-456a-8326-1d7f985ebb25;zsírszegény túró;low-fat cottage cheese;96.1;12.7;2.9;3.9
2c34b29e-d58a-4ea0-b629-21e6bf5c437e;paprika;bell pepper;24.9;1.0;5.8;0.3
2ba7e1f8-5659-447c-b86b-0dce4e5d9b04;csicseriborsó (főtt);chickpeas (cooked);164.9;9.1;27.2;2.6
bbd9a31a-2e61-4edf-8120-4480c1ea7adb;pulykamell sonka;turkey ham;113.6;18.6;1.0;3.1
b9d89edf-b2d0-462c-882c-32975e65fffd;pulykamell sonka;turkey ham;111.1;18.2;1.0;3.0
3feff160-36df-4c29-a988-89ead7f327ed;marhahús (sovány);lean beef;217.7;27.0;0.0;10.4
c1ebf947-6804-4114-bb45-b413e182d64e;zsírszegény joghurt;low-fat yogurt;64.1;5.1;6.1;1.5
daa6dbbb-b684-4882-9da2-87369b1f4d20;light sajt;light cheese;216.6;25.8;3.1;10.3
2c9c103e-87c0-44e0-af11-2c27ffcf1a1f;brokkoli;broccoli;33.5;3.0;6.9;0.4
ccd727a0-ccf0-4d81-96ae-7523bdd79d82;quinoa;quinoa;357.1;13.6;62.1;5.8
24fcd1fe-b6d2-4511-a925-a2edf29fe41f;burgonya;potato;80.8;2.1;17.8;0.1
b7d37296-6379-4373-9e38-26a1d154d96e;mandula;almonds;594.4;21.6;22.6;51.3
c2c72047-3011-4b7a-8dcc-e4edc8cf8e97;quinoa;quinoa;376.0;14.3;65.4;6.1
f8ee4957-c9a0-497e-9234-0924b3f1ac38;paprika;bell pepper;27.0;1.0;6.2;0.3
8f39355c-70b0-41a9-ac8e-3802c52c38a8;tej 1.5%;milk 1.5%;44.7;3.2;4.8;1.4
f26c43a5-0bad-4bc9-af3d-285b09562195;sárgarépa;carrot;40.9;1.0;10.0;0.2
5703cff2-bcf4-4bb9-9870-d75b167ee473;olívaolaj;olive oil;867.5;0.0;0.0;98.1
ab71d2e2-744a-4987-a2e9-f29b911ba243;zsírszegény túró;low-fat cottage cheese;96.7;12.8;3.0;3.9
863d2b71-6c22-4f11-8ceb-ff36394ef5af;trappista sajt;semi-hard cheese;350.3;26.8;2.1;28.8
9d184d30-6756-4378-b4fc-ec40953d0be1;dió;walnuts;660.2;15.1;14.1;65.6
6abc282b-9f99-4681-8228-3a74317dd9be;light sajt;light cheese;210.6;25.1;3.0;10.0
e66c82b4-f98a-40d7-ab7c-51c8bcffcbea;fehér rizs (nyers);white rice (raw);369.9;7.2;80.2;0.6
269c319e-57f3-41f5-b359-f353a3f37931;paprika;bell pepper;26.6;1.0;6.1;0.3
5aa34e1d-0b06-455a-9d65-234cc6bed8b6;trappista sajt;semi-hard cheese;329.3;25.2;1.9;27.1
7946e2de-171e-4b19-8c8f-da2a6a0a8453;fehér bab (főtt);white beans (cooked);114.3;8.7;26.1;0.5
02149281-a304-4561-adeb-22072fc12db5;olívaolaj;olive oil;885.6;0.0;0.0;100.2
aa80347d-af2c-41ab-93cf-9feaa440c010;zabpehely;oat flakes;394.5;13.2;60.9;7.1
fe5fbb82-cecd-4a38-9f13-d8eafa614ce8;karfiol;cauliflower;23.9;1.9;4.8;0.3
7bb695c1-0195-459c-8b0a-d9bcfc560fa9;csicseriborsó (főtt);chickpeas (cooked);158.0;8.7;26.0;2.5
ccd36910-a9b2-40bb-9c65-2fbf3d620c06;édesburgonya;sweet potato;86.1;1.6;20.0;0.1
12af03cc-c91d-479d-ac2c-df5f6f12a0c6;paprika;bell pepper;26.9;1.0;6.2;0.3
f4267173-5346-4096-8f87-1bb67c02faad;banán;banana;89.2;1.1;23.1;0.3
fd4ebfa4-e5d1-42cd-b303-463a0ae613f4;karfiol;cauliflower;25.9;2.1;5.2;0.3
3797cdcc-2d74-4b79-bdbb-308172f9cc64;teljes kiőrlésű kenyér;wholegrain bread;257.3;10.4;42.7;4.2
99ec7943-74ae-4de2-97c3-dcccab9e4246;barna rizs (nyers);brown rice (raw);374.9;8.1;77.0;2.2
97a5418b-d0cb-4e8f-adb6-90a998140b92;uborka;cucumber;16.8;0.7;3.1;0.1
ab2cd344-cc27-4813-84bb-b802a33bc61b;sárgarépa;carrot;39.8;1.0;9.7;0.2
3058b9aa-3f1b-4e00-b2cd-05fbcd89df7b;paradicsom;tomato;17.9;1.0;4.0;0.2
70ec2c1f-a860-4d4d-bd0d-27da990c50f0;corn flakes;corn flakes;345.2;6.8;81.2;0.4
fcadddc7-1236-43a5-ae44-31809146a583;fehér rizs (nyers);white rice (raw);356.8;6.9;77.3;0.6
1a13370e-0691-4bce-ad22-7f5d803098ca;teljes kiőrlésű kenyér;wholegrain bread;251.1;10.2;41.7;4.1
c3dda1bc-3e33-4dc2-a882-332f98e988c3;protein por (tejsavó);whey protein powder;395.4;79.1;7.9;5.9
84e5f429-70b2-41d6-9acb-46882dea4cbe;sertéskaraj;pork loin;183.6;26.1;0.0;6.8
10549891-32c2-4390-96d3-7c03f5b17fd6;kókuszolaj;coconut oil;896.2;0.0;0.0;100.5
25a7b6ee-19b4-4d2a-a9a5-765d3f992d36;zsírszegény túró;low-fat cottage cheese;102.9;13.6;3.1;4.2
766332ca-eeb7-4948-95ad-c9aa0350d060;tojás (egész);egg (whole);149.9;13.6;1.0;11.5
fe69d463-d604-403a-a680-4ea97e7baf5f;tojás (egész);egg (whole);147.9;13.4;1.0;11.4
fe206131-7ced-4aff-9a99-6dafb6b789cc;müzli;muesli;404.9;10.4;62.4;7.3
be7fc116-8da7-41a6-b7a3-c05cbb9c932e;tojás (egész);egg (whole);146.4;13.3;1.0;11.3
f60e3e4b-35f4-45b2-93e7-3e63364c4325;kókuszolaj;coconut oil;875.2;0.0;0.0;98.1
a56645a4-da31-4845-a277-2778603bccfe;lencse (főtt);lentils (cooked);112.5;8.7;19.4;0.4
d2a43b25-6617-49c3-ba70-73b591637c66;bulgur;bulgur;327.3;11.5;69.9;1.2
b49b134f-e1dd-4c20-8274-35ee729f2256;mogyoróvaj;peanut butter;609.4;25.9;20.7;51.8
ab8408f7-ab6d-46ec-ab25-43c672f83648;csirkemell (főtt);chicken breast (boiled);147.5;27.6;0.0;2.9
58d15e57-8bda-474d-9698-fe884b436b9a;zöldség mix (fagyasztott);vegetable mix (frozen);48.7;2.9;9.7;0.5
a25174c4-1f6b-4865-884f-050c58bc9d94;fehér kenyér;white bread;268.2;8.1;49.4;3.0
77f7cb84-ea4b-450a-bd46-52932e741e82;zsírszegény joghurt;low-fat yogurt;63.0;5.0;6.0;1.5
54d4a960-4ee3-4b0b-ab51-3de92fe0b20e;pulykamell sonka;turkey ham;104.6;17.1;1.0;2.9
5c17cd17-410f-4799-aa14-e278f94810ab;szőlő;grapes;68.5;0.6;17.9;0.4
7eecf8bb-2fae-4b4b-ba36-2dc731f41bb7;barna rizs (nyers);brown rice (raw);359.4;7.8;73.8;2.1
e330db0a-0741-4a1e-acc4-5f0dfb80d332;fehér kenyér;white bread;260.4;7.8;48.0;2.9
cd009711-488a-4cef-9128-4ef3460cd9fe;tojás (egész);egg (whole);143.8;13.1;1.0;11.1
dff4920e-7fed-4bdd-add9-89aa182315d1;csicseriborsó (főtt);chickpeas (cooked);156.7;8.6;25.8;2.5
59c6437f-5475-4a05-9de9-14c133654e49;kókuszolaj;coconut oil;893.9;0.0;0.0;100.2
3deb7fa6-29ac-48a8-bb2f-b75d3148f758;édesburgonya;sweet potato;82.7;1.5;19.2;0.1
907a7fbc-7f82-42ac-b690-4b9ea9cb2aed;paprika;bell pepper;26.9;1.0;6.2;0.3
880d5bb5-8dad-405f-8bff-c2dce2029ecc;sertéskaraj;pork loin;184.2;26.2;0.0;6.8
6adbb52a-f125-477a-a992-b93a9e5ce4a6;mandula;almonds;577.3;20.9;21.9;49.9
ff276b0c-9d1d-48c9-9af6-6c4e3b3dbeeb;paprika;bell pepper;25.8;1.0;6.0;0.3
66764ddc-7c8d-43d2-8c46-09f024de8269;alma;apple;50.6;0.3;13.6;0.2
0d787130-4ed4-4bb1-8e03-6ef8c5f76ec2;tojás (egész);egg (whole);143.3;13.0;1.0;11.0
8251a654-0209-4bef-8bbf-f62896d20388;paprika;bell pepper;25.6;1.0;5.9;0.3
0724c922-23c2-4cce-8211-e70e7f3160d7;dió;walnuts;676.6;15.5;14.5;67.2
5303e170-9d82-4fec-bdee-62e334ac5283;zsírszegény joghurt;low-fat yogurt;63.9;5.1;6.1;1.5
1a3c3148-05ca-41c7-a47f-39325372a2d8;paprika;bell pepper;25.3;1.0;5.8;0.3
965de6ea-23e3-4889-918c-32ac09b3a966;tojás (egész);egg (whole);138.8;12.6;1.0;10.7
1285c214-7c7d-44aa-92a1-e8de4ff5a2d4;protein por (tejsavó);whey protein powder;416.8;83.4;8.3;6.3
0034fbff-dfdf-46cc-8d3c-86630219cb9f;tojásfehérje;egg white;51.8;10.9;0.0;0.0
eee84710-e636-48db-b8f9-7ad93d63c057;csirkemell (főtt);chicken breast (boiled);159.0;29.8;0.0;3.1
391e213d-325a-4d4d-ad0e-96b070668595;natúr görög joghurt;plain greek yogurt;98.9;10.2;4.1;5.1
946fd975-af51-4a77-a175-39eb79c0d4a1;kókuszolaj;coconut oil;889.9;0.0;0.0;99.8
b7a708f4-de8b-4f06-b8f2-a0c5fdda1ef7;natúr görög joghurt;plain greek yogurt;93.5;9.6;3.9;4.8
072ebb6a-2a31-49d1-a35c-6356f7289069;lencse (főtt);lentils (cooked);120.1;9.3;20.7;0.4
e577522b-0aa2-4447-ab84-df8e1182fd42;olívaolaj;olive oil;851.7;0.0;0.0;96.4
e3d21bde-5a92-42a4-9107-6a797496b13d;dió;walnuts;683.0;15.7;14.6;67.9
729ca6b7-32cb-48ff-ac0e-f648193d2b3c;csicseriborsó (főtt);chickpeas (cooked);157.8;8.7;26.0;2.5
9769d794-ab11-4052-8a2a-75d8f3841c62;sertéskaraj;pork loin;197.7;28.1;0.0;7.3
82c50e0d-38e6-49d0-9e16-7386633bd44a;zabpehely;oat flakes;403.7;13.5;62.3;7.3
5b2eea29-48a9-4608-8a59-a90602f42ba8;fekete bab (főtt);black beans (cooked);137.1;9.3;23.9;0.5
b44b6d81-ca77-43e3-86b6-77d719436cee;burgonya;potato;79.6;2.1;17.6;0.1
315a2bff-20fc-4b29-b105-49b6e4e85d67;tonhal konzerv (vízben);canned tuna (in water);118.5;25.5;0.0;1.0
009b6ee0-a553-43bb-be82-40ba9d9ddc8a;tej 1.5%;milk 1.5%;49.3;3.6;5.2;1.6
939a5ec5-6f13-4435-a898-4f44bc86bf7f;tonhal konzerv (vízben);canned tuna (in water);117.2;25.3;0.0;1.0
bd00092c-f6c8-47e4-97ae-51d38e5e6425;fehér rizs (nyers);white rice (raw);355.9;6.9;77.1;0.6
705320b1-e2a5-4748-9129-fe455a81ac8b;trappista sajt;semi-hard cheese;350.9;26.8;2.1;28.9
79ef2160-5f3e-4c8a-a3f6-9b6ad6e5f3f3;alma;apple;52.9;0.3;14.2;0.2
bb127467-840b-4c90-ab82-e6932bf34716;trappista sajt;semi-hard cheese;344.5;26.3;2.0;28.4
d903a041-2d79-4688-b137-793c14debbc1;lazac;salmon;212.3;20.4;0.0;13.3
da0e7617-301a-488f-990b-b6cded014aac;brokkoli;broccoli;34.7;3.1;7.1;0.4
cc007596-ed3b-48ee-8080-ea8a46b2054a;tojásfehérje;egg white;53.7;11.4;0.0;0.0
58cbf3c9-2111-4f24-8f7c-adb5a2930ec2;tonhal konzerv (vízben);canned tuna (in water);116.4;25.1;0.0;1.0
0e3b3dcb-b3c4-450a-beba-26e7f015a4e1;zsírszegény túró;low-fat cottage cheese;101.4;13.5;3.1;4.1
932f7cbc-53b8-4276-94e9-9e0f4a42dd28;csirkemell (sült);chicken breast (grilled);162.1;30.5;0.0;3.5
